starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:44 2023	1682903084	1	283	284	267
Sun Apr 30 21:04:43 2023	1682903083	1	283	284	253
Sun Apr 30 21:04:46 2023	1682903086	1	283	284	190
Sun Apr 30 21:04:43 2023	1682903083	1	283	284	238
Sun Apr 30 21:04:43 2023	1682903083	1	283	284	254
Sun Apr 30 21:04:43 2023	1682903083	1	283	284	237
Sun Apr 30 21:04:43 2023	1682903083	1	284	284	205
Sun Apr 30 21:04:44 2023	1682903084	1	284	285	284
Sun Apr 30 21:04:43 2023	1682903083	0	285	285	210
Sun Apr 30 21:04:43 2023	1682903083	1	283	285	212
Sun Apr 30 21:04:43 2023	1682903083	1	283	285	203
Sun Apr 30 21:04:46 2023	1682903086	1	284	285	273
Sun Apr 30 21:04:46 2023	1682903086	1	284	285	273
Sun Apr 30 21:04:46 2023	1682903086	0	285	285	273
Sun Apr 30 21:04:46 2023	1682903086	1	284	285	273
Sun Apr 30 21:04:43 2023	1682903083	4	281	285	231
Sun Apr 30 21:04:43 2023	1682903083	1	284	285	252
Sun Apr 30 21:04:46 2023	1682903086	2	283	285	277
Sun Apr 30 21:04:44 2023	1682903084	1	284	285	248
Sun Apr 30 21:04:44 2023	1682903084	0	285	285	258
Sun Apr 30 21:04:44 2023	1682903084	0	285	285	255
Sun Apr 30 21:04:44 2023	1682903084	1	284	285	268
Sun Apr 30 21:04:44 2023	1682903084	0	285	285	248
Sun Apr 30 21:04:44 2023	1682903084	1	285	286	285
Sun Apr 30 21:04:43 2023	1682903083	0	286	286	261
Sun Apr 30 21:04:43 2023	1682903083	1	285	286	257
Sun Apr 30 21:04:44 2023	1682903084	1	285	286	267
Sun Apr 30 21:04:44 2023	1682903084	0	286	286	253
Sun Apr 30 21:04:43 2023	1682903083	0	287	287	276
Sun Apr 30 21:04:45 2023	1682903085	1	286	287	261
Sun Apr 30 21:04:44 2023	1682903084	0	287	287	241
Sun Apr 30 21:04:43 2023	1682903083	1	286	287	241
Sun Apr 30 21:04:43 2023	1682903083	0	288	288	252
Sun Apr 30 21:04:43 2023	1682903083	2	286	288	208
Sun Apr 30 21:04:43 2023	1682903083	1	287	288	260
Sun Apr 30 21:04:43 2023	1682903083	1	287	288	261
Sun Apr 30 21:04:46 2023	1682903086	0	288	288	278
Sun Apr 30 21:04:44 2023	1682903084	1	287	288	257
Sun Apr 30 21:04:44 2023	1682903084	1	287	288	243
Sun Apr 30 21:04:43 2023	1682903083	1	288	288	265
Sun Apr 30 21:04:46 2023	1682903086	3	286	289	276
