starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 21:04:32 2023	1682903072	1	357	358	357
Sun Apr 30 21:04:32 2023	1682903072	1	357	359	259
Sun Apr 30 21:04:32 2023	1682903072	1	358	359	358
Sun Apr 30 21:04:30 2023	1682903070	0	359	359	234
Sun Apr 30 21:04:31 2023	1682903071	5	355	359	257
Sun Apr 30 21:04:30 2023	1682903070	0	359	359	285
Sun Apr 30 21:04:30 2023	1682903070	0	360	360	237
Sun Apr 30 21:04:32 2023	1682903072	1	359	360	311
Sun Apr 30 21:04:29 2023	1682903069	1	359	360	292
Sun Apr 30 21:04:31 2023	1682903071	0	360	360	283
Sun Apr 30 21:04:32 2023	1682903072	0	360	360	325
Sun Apr 30 21:04:31 2023	1682903071	1	359	360	355
Sun Apr 30 21:04:29 2023	1682903069	1	359	360	248
Sun Apr 30 21:04:31 2023	1682903071	1	359	360	259
Sun Apr 30 21:04:31 2023	1682903071	0	360	360	264
Sun Apr 30 21:04:30 2023	1682903070	2	358	360	256
Sun Apr 30 21:04:30 2023	1682903070	2	358	360	258
Sun Apr 30 21:04:30 2023	1682903070	1	359	360	280
Sun Apr 30 21:04:30 2023	1682903070	0	360	360	241
Sun Apr 30 21:04:32 2023	1682903072	1	360	361	353
Sun Apr 30 21:04:32 2023	1682903072	1	360	361	326
Sun Apr 30 21:04:31 2023	1682903071	1	360	361	358
Sun Apr 30 21:04:29 2023	1682903069	1	360	361	250
Sun Apr 30 21:04:31 2023	1682903071	1	360	361	272
Sun Apr 30 21:04:30 2023	1682903070	1	361	362	255
Sun Apr 30 21:04:31 2023	1682903071	1	361	362	298
Sun Apr 30 21:04:31 2023	1682903071	0	362	362	354
Sun Apr 30 21:04:32 2023	1682903072	2	360	362	352
Sun Apr 30 21:04:29 2023	1682903069	0	362	362	273
Sun Apr 30 21:04:29 2023	1682903069	1	361	362	273
Sun Apr 30 21:04:29 2023	1682903069	1	361	362	273
Sun Apr 30 21:04:31 2023	1682903071	1	361	362	268
Sun Apr 30 21:04:31 2023	1682903071	1	361	362	263
Sun Apr 30 21:04:30 2023	1682903070	1	361	362	238
Sun Apr 30 21:04:31 2023	1682903071	1	362	363	285
Sun Apr 30 21:04:32 2023	1682903072	1	362	363	325
Sun Apr 30 21:04:32 2023	1682903072	1	362	363	327
Sun Apr 30 21:04:29 2023	1682903069	1	362	363	273
Sun Apr 30 21:04:31 2023	1682903071	1	362	363	269
Sun Apr 30 21:04:31 2023	1682903071	1	362	363	274
Sun Apr 30 21:04:30 2023	1682903070	0	363	363	242
Sun Apr 30 21:04:32 2023	1682903072	1	362	364	308
Sun Apr 30 21:04:32 2023	1682903072	3	361	364	357
Sun Apr 30 21:04:32 2023	1682903072	1	363	364	322
Sun Apr 30 21:04:31 2023	1682903071	1	363	364	359
Sun Apr 30 21:04:29 2023	1682903069	1	363	364	274
Sun Apr 30 21:04:30 2023	1682903070	1	363	364	257
Sun Apr 30 21:04:29 2023	1682903069	1	364	365	275
Sun Apr 30 21:04:31 2023	1682903071	2	363	365	288
Sun Apr 30 21:04:32 2023	1682903072	1	365	366	365
Sun Apr 30 21:04:31 2023	1682903071	1	365	366	361
Sun Apr 30 21:04:32 2023	1682903072	1	365	366	356
Sun Apr 30 21:04:31 2023	1682903071	1	365	366	274
Sun Apr 30 21:04:32 2023	1682903072	1	366	367	357
Sun Apr 30 21:04:31 2023	1682903071	0	367	367	355
Sun Apr 30 21:04:31 2023	1682903071	1	366	367	276
Sun Apr 30 21:04:31 2023	1682903071	1	366	367	284
Sun Apr 30 21:04:31 2023	1682903071	0	367	367	277
Sun Apr 30 21:04:31 2023	1682903071	1	367	368	286
Sun Apr 30 21:04:31 2023	1682903071	1	367	368	277
Sun Apr 30 21:04:31 2023	1682903071	1	367	368	272
Sun Apr 30 21:04:32 2023	1682903072	1	367	368	341
Sun Apr 30 21:04:30 2023	1682903070	0	368	368	246
Sun Apr 30 21:04:31 2023	1682903071	0	368	368	291
Sun Apr 30 21:04:31 2023	1682903071	0	369	369	365
Sun Apr 30 21:04:31 2023	1682903071	1	368	369	299
Sun Apr 30 21:04:32 2023	1682903072	1	369	370	363
Sun Apr 30 21:04:31 2023	1682903071	1	369	370	362
Sun Apr 30 21:04:31 2023	1682903071	3	367	370	270
Sun Apr 30 21:04:31 2023	1682903071	1	369	370	295
Sun Apr 30 21:04:29 2023	1682903069	0	371	371	275
Sun Apr 30 21:04:31 2023	1682903071	0	371	371	278
Sun Apr 30 21:04:31 2023	1682903071	1	370	371	270
Sun Apr 30 21:04:32 2023	1682903072	0	371	371	368
Sun Apr 30 21:04:29 2023	1682903069	0	371	371	265
Sun Apr 30 21:04:32 2023	1682903072	0	371	371	368
Sun Apr 30 21:04:32 2023	1682903072	0	371	371	370
Sun Apr 30 21:04:31 2023	1682903071	1	370	371	274
Sun Apr 30 21:04:31 2023	1682903071	1	370	371	272
Sun Apr 30 21:04:29 2023	1682903069	0	372	372	278
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	278
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	304
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	290
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	285
Sun Apr 30 21:04:31 2023	1682903071	1	371	372	281
Sun Apr 30 21:04:32 2023	1682903072	1	371	372	371
Sun Apr 30 21:04:32 2023	1682903072	0	372	372	369
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	278
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	273
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	270
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	265
Sun Apr 30 21:04:29 2023	1682903069	1	371	372	281
Sun Apr 30 21:04:29 2023	1682903069	0	372	372	269
Sun Apr 30 21:04:31 2023	1682903071	5	367	372	364
Sun Apr 30 21:04:29 2023	1682903069	0	373	373	301
Sun Apr 30 21:04:31 2023	1682903071	1	372	373	277
Sun Apr 30 21:04:29 2023	1682903069	1	372	373	280
Sun Apr 30 21:04:29 2023	1682903069	0	373	373	263
Sun Apr 30 21:04:31 2023	1682903071	1	372	373	357
Sun Apr 30 21:04:32 2023	1682903072	1	372	373	370
Sun Apr 30 21:04:31 2023	1682903071	1	372	373	372
Sun Apr 30 21:04:29 2023	1682903069	1	373	374	291
Sun Apr 30 21:04:31 2023	1682903071	1	373	374	370
Sun Apr 30 21:04:31 2023	1682903071	1	373	374	371
Sun Apr 30 21:04:29 2023	1682903069	4	370	375	294
Sun Apr 30 21:04:29 2023	1682903069	1	374	375	290
Sun Apr 30 21:04:29 2023	1682903069	1	374	375	296
Sun Apr 30 21:04:31 2023	1682903071	1	374	375	371
Sun Apr 30 21:04:30 2023	1682903070	0	375	375	273
Sun Apr 30 21:04:31 2023	1682903071	1	374	375	373
Sun Apr 30 21:04:30 2023	1682903070	1	374	375	274
Sun Apr 30 21:04:29 2023	1682903069	1	375	376	285
Sun Apr 30 21:04:29 2023	1682903069	1	375	376	311
Sun Apr 30 21:04:29 2023	1682903069	3	373	376	295
Sun Apr 30 21:04:29 2023	1682903069	0	376	376	321
Sun Apr 30 21:04:29 2023	1682903069	1	375	376	297
Sun Apr 30 21:04:29 2023	1682903069	0	376	376	296
Sun Apr 30 21:04:30 2023	1682903070	1	375	376	279
Sun Apr 30 21:04:30 2023	1682903070	0	376	376	292
Sun Apr 30 21:04:29 2023	1682903069	1	376	377	273
Sun Apr 30 21:04:29 2023	1682903069	1	376	377	289
Sun Apr 30 21:04:29 2023	1682903069	6	371	377	256
Sun Apr 30 21:04:32 2023	1682903072	0	377	377	334
Sun Apr 30 21:04:29 2023	1682903069	1	376	377	278
Sun Apr 30 21:04:29 2023	1682903069	0	377	377	284
Sun Apr 30 21:04:29 2023	1682903069	2	375	377	259
Sun Apr 30 21:04:29 2023	1682903069	2	376	377	283
Sun Apr 30 21:04:29 2023	1682903069	1	377	378	298
Sun Apr 30 21:04:32 2023	1682903072	0	378	378	350
Sun Apr 30 21:04:32 2023	1682903072	0	378	378	357
Sun Apr 30 21:04:29 2023	1682903069	1	377	378	279
Sun Apr 30 21:04:29 2023	1682903069	0	378	378	278
Sun Apr 30 21:04:29 2023	1682903069	1	377	378	285
Sun Apr 30 21:04:29 2023	1682903069	2	377	378	291
Sun Apr 30 21:04:29 2023	1682903069	1	378	379	301
Sun Apr 30 21:04:32 2023	1682903072	0	379	379	377
Sun Apr 30 21:04:31 2023	1682903071	0	379	379	298
Sun Apr 30 21:04:31 2023	1682903071	1	378	379	374
Sun Apr 30 21:04:29 2023	1682903069	0	380	380	245
Sun Apr 30 21:04:31 2023	1682903071	1	379	380	304
Sun Apr 30 21:04:32 2023	1682903072	0	380	380	335
Sun Apr 30 21:04:31 2023	1682903071	2	378	380	317
Sun Apr 30 21:04:30 2023	1682903070	1	379	380	280
