starttime	seconds	ctime	dtime	ttime	wait
Sun Apr 30 20:56:04 2023	1682902564	1	27270	27271	27270
Sun Apr 30 20:56:01 2023	1682902561	1	27270	27271	27270
Sun Apr 30 20:56:45 2023	1682902605	0	27272	27272	27272
Sun Apr 30 20:57:28 2023	1682902648	0	27273	27273	27273
Sun Apr 30 20:59:03 2023	1682902743	0	27273	27273	27273
Sun Apr 30 20:58:46 2023	1682902726	1	27273	27274	27273
Sun Apr 30 20:56:15 2023	1682902575	0	27275	27275	27274
Sun Apr 30 20:56:02 2023	1682902562	0	27276	27276	27275
Sun Apr 30 20:57:17 2023	1682902637	0	27277	27277	27277
Sun Apr 30 20:57:01 2023	1682902621	1	27277	27278	27275
Sun Apr 30 20:56:11 2023	1682902571	0	27278	27278	27262
Sun Apr 30 20:56:38 2023	1682902598	1	27277	27278	27277
Sun Apr 30 20:57:57 2023	1682902677	1	27277	27278	27277
Sun Apr 30 20:57:19 2023	1682902639	1	27278	27279	27278
Sun Apr 30 20:56:12 2023	1682902572	0	27279	27279	27279
Sun Apr 30 20:57:28 2023	1682902648	0	27279	27279	27279
Sun Apr 30 20:59:06 2023	1682902746	0	27279	27279	27279
Sun Apr 30 20:56:05 2023	1682902565	0	27279	27279	27279
Sun Apr 30 20:58:57 2023	1682902737	0	27279	27279	27279
Sun Apr 30 20:57:09 2023	1682902629	0	27279	27279	27278
Sun Apr 30 20:59:30 2023	1682902770	1	27278	27279	27278
Sun Apr 30 20:57:12 2023	1682902632	1	27278	27279	27278
Sun Apr 30 20:57:05 2023	1682902625	1	27278	27279	27278
Sun Apr 30 20:57:08 2023	1682902628	0	27280	27280	27279
Sun Apr 30 20:57:56 2023	1682902676	1	27279	27280	27279
Sun Apr 30 20:57:27 2023	1682902647	1	27279	27280	27279
Sun Apr 30 20:56:44 2023	1682902604	1	27279	27280	27279
Sun Apr 30 20:56:04 2023	1682902564	1	27279	27280	27279
Sun Apr 30 20:58:46 2023	1682902726	0	27280	27280	27280
Sun Apr 30 20:58:59 2023	1682902739	0	27280	27280	27279
Sun Apr 30 20:56:37 2023	1682902597	0	27280	27280	27279
Sun Apr 30 20:56:03 2023	1682902563	1	27279	27280	27279
Sun Apr 30 20:59:04 2023	1682902744	0	27280	27280	27280
Sun Apr 30 20:56:06 2023	1682902566	1	27279	27280	27279
Sun Apr 30 20:59:26 2023	1682902766	0	27280	27280	27279
Sun Apr 30 20:56:39 2023	1682902599	1	27279	27280	27279
Sun Apr 30 20:58:56 2023	1682902736	1	27279	27280	27279
Sun Apr 30 20:58:57 2023	1682902737	1	27279	27280	27278
Sun Apr 30 20:58:45 2023	1682902725	0	27280	27280	27279
Sun Apr 30 20:59:26 2023	1682902766	1	27279	27280	27279
Sun Apr 30 20:57:08 2023	1682902628	1	27279	27280	27278
Sun Apr 30 20:56:03 2023	1682902563	1	27279	27280	27278
Sun Apr 30 20:58:56 2023	1682902736	1	27280	27281	27280
Sun Apr 30 20:57:32 2023	1682902652	1	27280	27281	27280
Sun Apr 30 20:55:59 2023	1682902559	1	27281	27282	27281
Sun Apr 30 20:57:56 2023	1682902676	1	27282	27283	27282
Sun Apr 30 20:56:34 2023	1682902594	0	27283	27283	27282
Sun Apr 30 20:55:54 2023	1682902554	1	27282	27283	27282
Sun Apr 30 20:56:04 2023	1682902564	1	27283	27284	27283
Sun Apr 30 20:59:01 2023	1682902741	1	27285	27285	27285
Sun Apr 30 20:57:58 2023	1682902678	1	27285	27286	27284
Sun Apr 30 20:55:55 2023	1682902555	1	27285	27286	27284
